YearStart,LocationAbbr,LocationDesc,Class,Topic,Question,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Total,Age_Years,Education,Sex,Income,Race_Ethnicity,GeoLocation,StratificationCategory1,Stratification1,US_State,Latitude,Longitude,Region
2011,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.3,37.3,35.5,39.1,"5,442",,,,Female,,,"    (32.745510099, -89.538030825)",Sex,Female,True,32.745510099,-89.538030825,South
2011,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.4,32.4,30.3,34.6,"3,062",,,,Male,,,"    (32.745510099, -89.538030825)",Sex,Male,True,32.745510099,-89.538030825,South
2011,MO,Missouri,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.7,30.7,28.6,32.9,"3,651",,,,Female,,,"    (38.635790776, -92.566300053)",Sex,Female,True,38.635790776,-92.566300053,Midwest
2011,MO,Missouri,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.8,29.8,27.3,32.4,"2,444",,,,Male,,,"    (38.635790776, -92.566300053)",Sex,Male,True,38.635790776,-92.566300053,Midwest
2011,MT,Montana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,23.3,23.3,21.6,25.1,"5,515",,,,Female,,,"    (47.066528972, -109.424420645)",Sex,Female,True,47.066528972,-109.424420645,West
2011,MT,Montana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,25.8,25.8,23.9,27.9,"4,367",,,,Male,,,"    (47.066528972, -109.424420645)",Sex,Male,True,47.066528972,-109.424420645,West
2011,NE,Nebraska,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.6,27.6,26.5,28.8,"14,264",,,,Female,,,"    (41.641040988001, -99.365720623)",Sex,Female,True,41.641040988001,-99.365720623,Midwest
2011,NE,Nebraska,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.2,29.2,28.0,30.4,"10,102",,,,Male,,,"    (41.641040988001, -99.365720623)",Sex,Male,True,41.641040988001,-99.365720623,Midwest
2011,NV,Nevada,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,23.4,23.4,20.7,26.2,"3,005",,,,Female,,,"    (39.49324039, -117.071840564)",Sex,Female,True,39.49324039,-117.071840564,West
2011,NV,Nevada,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,25.5,25.5,22.5,28.7,"2,200",,,,Male,,,"    (39.49324039, -117.071840564)",Sex,Male,True,39.49324039,-117.071840564,West
2011,NH,New Hampshire,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,24.1,24.1,22.3,26.0,"3,535",,,,Female,,,"    (43.655950113, -71.50036092)",Sex,Female,True,43.655950113,-71.50036092,Northeast
2011,NH,New Hampshire,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.3,28.3,26.0,30.7,"2,514",,,,Male,,,"    (43.655950113, -71.50036092)",Sex,Male,True,43.655950113,-71.50036092,Northeast
2011,NJ,New Jersey,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,21.8,21.8,20.5,23.2,"8,286",,,,Female,,,"    (40.130570048, -74.273691288)",Sex,Female,True,40.130570048,-74.273691288,Northeast
2011,NJ,New Jersey,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,25.6,25.6,24.0,27.2,"5,844",,,,Male,,,"    (40.130570048, -74.273691288)",Sex,Male,True,40.130570048,-74.273691288,Northeast
2011,NM,New Mexico,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.3,26.3,24.8,27.9,"5,239",,,,Female,,,"    (34.520880952, -106.240580985)",Sex,Female,True,34.520880952,-106.240580985,West
2011,NM,New Mexico,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.3,26.3,24.5,28.3,"3,742",,,,Male,,,"    (34.520880952, -106.240580985)",Sex,Male,True,34.520880952,-106.240580985,West
2011,NY,New York,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,23.7,23.7,22.1,25.5,"4,197",,,,Female,,,"    (42.827001032, -75.543970427)",Sex,Female,True,42.827001032,-75.543970427,Northeast
2011,NY,New York,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,25.3,25.3,23.3,27.4,"3,025",,,,Male,,,"    (42.827001032, -75.543970427)",Sex,Male,True,42.827001032,-75.543970427,Northeast
2011,NC,North Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.0,30.0,28.2,31.8,"6,566",,,,Female,,,"    (35.466220975, -79.159250463)",Sex,Female,True,35.466220975,-79.159250463,South
2011,NC,North Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.3,28.3,26.2,30.5,"4,224",,,,Male,,,"    (35.466220975, -79.159250463)",Sex,Male,True,35.466220975,-79.159250463,South
2011,ND,North Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,25.4,25.4,23.4,27.4,"2,799",,,,Female,,,"    (47.475319779, -100.118421049)",Sex,Female,True,47.475319779,-100.118421049,Midwest
2011,ND,North Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.0,30.0,27.8,32.4,"2,183",,,,Male,,,"    (47.475319779, -100.118421049)",Sex,Male,True,47.475319779,-100.118421049,Midwest
2011,OH,Ohio,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.6,27.6,26.0,29.4,"5,668",,,,Female,,,"    (40.060210141, -82.404260056)",Sex,Female,True,40.060210141,-82.404260056,Midwest
2011,OH,Ohio,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.6,31.6,29.6,33.8,"3,671",,,,Male,,,"    (40.060210141, -82.404260056)",Sex,Male,True,40.060210141,-82.404260056,Midwest
2011,OK,Oklahoma,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.5,31.5,29.8,33.3,"5,026",,,,Female,,,"    (35.472031356, -97.521070214)",Sex,Female,True,35.472031356,-97.521070214,South
2011,OK,Oklahoma,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.6,30.6,28.5,32.9,"3,133",,,,Male,,,"    (35.472031356, -97.521070214)",Sex,Male,True,35.472031356,-97.521070214,South
2011,OR,Oregon,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.2,27.2,25.2,29.3,"3,418",,,,Female,,,"    (44.567449424, -120.155031326)",Sex,Female,True,44.567449424,-120.155031326,West
2011,OR,Oregon,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.3,26.3,24.0,28.6,"2,541",,,,Male,,,"    (44.567449424, -120.155031326)",Sex,Male,True,44.567449424,-120.155031326,West
2011,PA,Pennsylvania,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.6,27.6,26.1,29.2,"6,315",,,,Female,,,"    (40.793730152, -77.860700294)",Sex,Female,True,40.793730152,-77.860700294,Northeast
2011,PA,Pennsylvania,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.5,29.5,27.7,31.4,"4,535",,,,Male,,,"    (40.793730152, -77.860700294)",Sex,Male,True,40.793730152,-77.860700294,Northeast
2011,RI,Rhode Island,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,23.3,23.3,21.4,25.2,"3,728",,,,Female,,,"    (41.708280193, -71.522470314)",Sex,Female,True,41.708280193,-71.522470314,Northeast
2011,RI,Rhode Island,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.6,27.6,25.2,30.0,"2,454",,,,Male,,,"    (41.708280193, -71.522470314)",Sex,Male,True,41.708280193,-71.522470314,Northeast
2011,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.0,33.0,31.4,34.7,"7,319",,,,Female,,,"    (33.998821303, -81.045371207)",Sex,Female,True,33.998821303,-81.045371207,South
2011,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.6,28.6,26.7,30.5,"5,033",,,,Male,,,"    (33.998821303, -81.045371207)",Sex,Male,True,33.998821303,-81.045371207,South
2011,SD,South Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.3,26.3,23.9,28.8,"4,539",,,,Female,,,"    (44.353130053, -100.373530637)",Sex,Female,True,44.353130053,-100.373530637,Midwest
2011,SD,South Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.9,29.9,27.1,32.8,"3,281",,,,Male,,,"    (44.353130053, -100.373530637)",Sex,Male,True,44.353130053,-100.373530637,Midwest
2011,TN,Tennessee,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.4,30.4,27.2,33.8,"3,779",,,,Female,,,"    (35.68094058, -85.774490914)",Sex,Female,True,35.68094058,-85.774490914,South
2011,TN,Tennessee,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.0,28.0,24.4,31.8,"1,796",,,,Male,,,"    (35.68094058, -85.774490914)",Sex,Male,True,35.68094058,-85.774490914,South
2011,TX,Texas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.9,29.9,28.1,31.8,"8,505",,,,Female,,,"    (31.827240407, -99.426770206)",Sex,Female,True,31.827240407,-99.426770206,South
2011,TX,Texas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.9,30.9,28.9,33.0,"5,519",,,,Male,,,"    (31.827240407, -99.426770206)",Sex,Male,True,31.827240407,-99.426770206,South
2011,UT,Utah,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,22.9,22.9,21.5,24.3,"6,507",,,,Female,,,"    (39.360700171, -111.587130635)",Sex,Female,True,39.360700171,-111.587130635,West
2011,UT,Utah,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,25.8,25.8,24.2,27.4,"5,411",,,,Male,,,"    (39.360700171, -111.587130635)",Sex,Male,True,39.360700171,-111.587130635,West
2011,VT,Vermont,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,23.6,23.6,21.8,25.4,"3,944",,,,Female,,,"    (43.625381239, -72.517640791)",Sex,Female,True,43.625381239,-72.517640791,Northeast
2011,VT,Vermont,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.3,27.3,25.2,29.4,"2,827",,,,Male,,,"    (43.625381239, -72.517640791)",Sex,Male,True,43.625381239,-72.517640791,Northeast
2011,VA,Virginia,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.6,28.6,26.3,31.0,"3,580",,,,Female,,,"    (37.542680674, -78.457890463)",Sex,Female,True,37.542680674,-78.457890463,South
2011,VA,Virginia,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.7,29.7,27.3,32.3,"2,571",,,,Male,,,"    (37.542680674, -78.457890463)",Sex,Male,True,37.542680674,-78.457890463,South
2011,WA,Washington,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,24.9,24.9,23.5,26.5,"8,061",,,,Female,,,"    (47.522278629, -120.47001079)",Sex,Female,True,47.522278629,-120.47001079,West
2011,WA,Washington,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.9,27.9,26.1,29.8,"5,835",,,,Male,,,"    (47.522278629, -120.47001079)",Sex,Male,True,47.522278629,-120.47001079,West
2011,WV,West Virginia,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.2,34.2,32.2,36.3,"2,920",,,,Female,,,"    (38.665510202, -80.712640135)",Sex,Female,True,38.665510202,-80.712640135,South
2011,WV,West Virginia,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.7,30.7,28.3,33.1,"2,038",,,,Male,,,"    (38.665510202, -80.712640135)",Sex,Male,True,38.665510202,-80.712640135,South
2011,WI,Wisconsin,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.1,26.1,23.5,28.8,"2,793",,,,Female,,,"    (44.393191174, -89.816370742)",Sex,Female,True,44.393191174,-89.816370742,Midwest
2011,WI,Wisconsin,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.3,29.3,26.5,32.3,"2,148",,,,Male,,,"    (44.393191174, -89.816370742)",Sex,Male,True,44.393191174,-89.816370742,Midwest
2011,WY,Wyoming,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,23.8,23.8,21.7,26.0,"3,755",,,,Female,,,"    (43.235541343, -108.109830353)",Sex,Female,True,43.235541343,-108.109830353,West
2011,WY,Wyoming,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.1,26.1,23.9,28.4,"2,810",,,,Male,,,"    (43.235541343, -108.109830353)",Sex,Male,True,43.235541343,-108.109830353,West
2011,US,National,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.1,27.1,26.8,27.5,"278,712",,,,Female,,,,Sex,Female,False,,,
2011,US,National,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.8,27.8,27.4,28.2,"191,988",,,,Male,,,,Sex,Male,False,,,
2011,GU,Guam,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Female,,,"    (13.444304, 144.793731)",Sex,Female,False,13.444304,144.793731,
2011,GU,Guam,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Male,,,"    (13.444304, 144.793731)",Sex,Male,False,13.444304,144.793731,
2011,PR,Puerto Rico,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Female,,,"    (18.220833, -66.590149)",Sex,Female,False,18.220833,-66.590149,
2011,PR,Puerto Rico,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Male,,,"    (18.220833, -66.590149)",Sex,Male,False,18.220833,-66.590149,
2011,VI,Virgin Islands,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Female,,,"    (18.335765, -64.896335)",Sex,Female,False,18.335765,-64.896335,
2011,VI,Virgin Islands,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Male,,,"    (18.335765, -64.896335)",Sex,Male,False,18.335765,-64.896335,
2011,AL,Alabama,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,30.5,30.5,28.7,32.4,"4,723",,,,Female,,,"    (32.840571122, -86.631860762)",Sex,Female,True,32.840571122,-86.631860762,South
